district_name_eng_2010,block_name_eng_2010,gp_name_eng_2010,lgd_block_code,lgd_block_name,lgd_gp_code,lgd_gp_name,gp_match_type
Sitapur,Khairbad,Binaura,2138,Khairabad,89380,Binaura,exact
Sitapur,Khairbad,Bijwar Khurd,2138,Khairabad,89379,Bijwar Khurd,exact
Sitapur,Khairbad,Vishun Nagar,2138,Khairabad,89381,Bishun Nagar,fuzzy
Sitapur,Khairbad,Bhagotipur,2138,Khairabad,89376,Bhagautipur,fuzzy
Sitapur,Khairbad,Bhimri,2138,Khairabad,89378,Bhimri,exact
Sitapur,Khairbad,Makhuwapur,2138,Khairabad,89399,Makhuwapur,exact
Sitapur,Khairbad,Mulahimpur,2138,Khairabad,89401,Mulahimpur,exact
Sitapur,Khairbad,Rahimabad,2138,Khairabad,89410,Rahimabad,exact
Sitapur,Khairbad,Ramkot,2138,Khairabad,89412,Ramkot,exact
Sitapur,Khairbad,Raipur,2138,Khairabad,89411,Raipur,exact
Sitapur,Khairbad,Sadhupur,2138,Khairabad,89414,Sadhuwapur,fuzzy
Sitapur,Khairbad,Saraybhaat,2138,Khairabad,89416,Sarai Bhat,fuzzy
Sitapur,Khairbad,Sarwarpur Kesar,2138,Khairabad,89420,Sarwarpur Kesariya,fuzzy
Sitapur,Khairbad,Sarai Yusuf,2138,Khairabad,89417,Sarai Yusuf,exact
Sitapur,Khairbad,Saraiya Maluhi,2138,Khairabad,89418,Saraiya Malhui,fuzzy
Sitapur,Khairbad,Saraiya Sani,2138,Khairabad,89419,Saraiya Sani,exact
Sitapur,Khairbad,Salempur Aliraja,2138,Khairabad,89415,Salempur Ali Raza,fuzzy
Sitapur,Khairbad,Sikatha,2138,Khairabad,89422,Sikatiha,fuzzy
Sitapur,Khairbad,Sipah,2138,Khairabad,89423,Sipah,exact
Sitapur,Khairbad,Sultanpur Kamaicha,2138,Khairabad,89425,Sultanpur Kamaicha,exact
Sitapur,Khairbad,Shah Jalalpur,2138,Khairabad,89421,Shah Jalalpur,exact
Sitapur,Khairbad,Humayunpur,2138,Khairabad,89388,Humaunpur,fuzzy
Sitapur,Khairbad,Husainpur Kaimhara,2138,Khairabad,89389,Husainpur Kaimahara,fuzzy
Sitapur,Khairbad,Mishrapur,2138,Khairabad,89400,Misrapur,fuzzy
Sitapur,Gondlamau,Sandana,2135,Gondlamau,89214,Sadna,fuzzy
Sitapur,Gondlamau,Kusauli,2135,Gondlamau,89198,Kusauli,exact
Sitapur,Gondlamau,Banpur,2135,Gondlamau,89162,Banpur,exact
Sitapur,Gondlamau,Mahsui,2135,Gondlamau,89200,Mahsui,exact
Sitapur,Gondlamau,Ramgarh,2135,Gondlamau,89212,Ramgarh,exact
Sitapur,Gondlamau,Saraiya,2135,Gondlamau,89217,Saraiyan,fuzzy
Sitapur,Gondlamau,Gangapur,2135,Gondlamau,89175,Gangapur,exact
Sitapur,Gondlamau,Raghunathpur Hariharpur,2135,Gondlamau,89210,Raghunathpur Hariharpur,exact
Sitapur,Gondlamau,Bakcherwa,2135,Gondlamau,89160,Bakchherwa,fuzzy
Sitapur,Gondlamau,Kakarghata,2135,Gondlamau,89187,Kakarghata,exact
Sitapur,Gondlamau,Smaspur,2135,Gondlamau,89216,Samsapur,fuzzy
Sitapur,Gondlamau,Raghunathpur Tenduwa,2135,Gondlamau,89211,Raghunathpur Tendua,fuzzy
Sitapur,Gondlamau,Asal,2135,Gondlamau,89156,Asal,exact
Sitapur,Gondlamau,Gangoye,2135,Gondlamau,89176,Gangoy,fuzzy
Sitapur,Gondlamau,Kuchlai,2135,Gondlamau,89195,Kuchlai,exact
Sitapur,Gondlamau,Dhakha,2135,Gondlamau,89171,Dhakaha,fuzzy
Sitapur,Gondlamau,Taraapur,2135,Gondlamau,89220,Tarapur,fuzzy
Sitapur,Gondlamau,Ismailganj,2135,Gondlamau,89184,Ismailganj,exact
Sitapur,Gondlamau,Kursi,2135,Gondlamau,89197,Kursi,exact
Sitapur,Gondlamau,Bhikhpur,2135,Gondlamau,89165,Bhikhpur,exact
Sitapur,Gondlamau,Balpur,2135,Gondlamau,89161,Balpur,exact
Sitapur,Gondlamau,Mudiakail,2135,Gondlamau,89202,Mudiyakail,fuzzy
Sitapur,Gondlamau,Devarikal,2135,Gondlamau,89170,Devrikail,fuzzy
Sitapur,Gondlamau,Fattehpur,2135,Gondlamau,89173,Fattepur,fuzzy
Sitapur,Gondlamau,Maheshpur,2135,Gondlamau,89199,Mahespur,fuzzy
Sitapur,Gondlamau,Aurangabad,2135,Gondlamau,89159,Aurangabad,exact
Sitapur,Gondlamau,Karuwamau,2135,Gondlamau,89190,Karuwamau,exact
Sitapur,Gondlamau,ashrafnagar,2135,Gondlamau,89157,Ashraf Nagar,fuzzy
Sitapur,Gondlamau,Gondlamau,2135,Gondlamau,89179,Gondlamau,exact
Sitapur,Biswan,Chhin,2134,Biswan,89083,Chheen,fuzzy
Sitapur,Biswan,Marsanda,2134,Biswan,89118,Marsanda,exact
Sitapur,Biswan,Bajhehra Nasirpur,2134,Biswan,89063,Bajehra Nasierpur,fuzzy
Sitapur,Biswan,Rampur Gahrawa,2134,Biswan,89136,Rampur Gherwa,fuzzy
Sitapur,Biswan,Bnnniray,2134,Biswan,89068,Banni Rai,fuzzy
Sitapur,Biswan,BanniGhurain,2134,Biswan,89066,Banni Ghurain,fuzzy
Sitapur,Biswan,Kalupur,2134,Biswan,89098,Kalupur,exact
Sitapur,Biswan,Chaharpur,2134,Biswan,89082,Chaharpur,exact
Sitapur,Biswan,Bhagipur,2134,Biswan,89073,Bhagipur,exact
Sitapur,Biswan,Rajakarnai,2134,Biswan,89133,Raja Karnai,fuzzy
Sitapur,Biswan,Shankarpur,2134,Biswan,89144,Shankarpur,exact
Sitapur,Biswan,Sarsakhurd,2134,Biswan,89148,Sirsa Khurd,fuzzy
Sitapur,Biswan,Januwa,2134,Biswan,89095,Januwa,exact
Sitapur,Biswan,Devakalia,2134,Biswan,89084,Devkaliya,fuzzy
Sitapur,Biswan,Biswan Dehat,2134,Biswan,89080,Biswan Dehat,exact
Sitapur,Biswan,Bhinaini,2134,Biswan,89075,Bhinani,fuzzy
Sitapur,Biswan,Mochakala,2134,Biswan,89119,Mochkalan,fuzzy
Sitapur,Biswan,Ramabhari,2134,Biswan,89134,Ramabhari,exact
Sitapur,Biswan,Lodhaura,2134,Biswan,89110,Lodhaura,exact
Sitapur,Biswan,Puraina,2134,Biswan,89130,Puraina,exact
Sitapur,Biswan,Purainii,2134,Biswan,89131,Puraini,fuzzy
Sitapur,Biswan,Jalalpur,2134,Biswan,89093,Jalalpur,exact
Sitapur,Biswan,Madhiya Semri,2134,Biswan,89111,Madhiya Semri,exact
Sitapur,Biswan,Ashrafpur,2134,Biswan,89061,Ashrafpur,exact
Sitapur,Biswan,Sukhawan Kala,2134,Biswan,89149,Sukhawa Kalan,fuzzy
Sitapur,Biswan,Kaimhara Kala,2134,Biswan,89096,Kaimahra Kalan,fuzzy
Sitapur,Biswan,Sirsa Kala,2134,Biswan,89147,Sirsa Kalan,fuzzy
Sitapur,Biswan,Ahmedabad,2134,Biswan,89059,Ahmadabad,fuzzy
Sitapur,Biswan,Manikapur,2134,Biswan,89116,Manikapur,exact
Sitapur,Biswan,Hathiyagazipur,2134,Biswan,89091,Hathiya Gajipur,fuzzy
Sitapur,Biswan,Tenduwa,2134,Biswan,89150,Tenduwa,exact
Sitapur,Biswan,Govardhanpur,2134,Biswan,89085,Gobardhanpur,fuzzy
Sitapur,Biswan,Jamoura,2134,Biswan,89094,Jamaura,fuzzy
Sitapur,Biswan,Shivthana,2134,Biswan,89146,Shivthana,exact
Sitapur,Biswan,Bhadesia,2134,Biswan,89072,Bhadesiya,fuzzy
Sitapur,Biswan,Kamuwa,2134,Biswan,89100,Kamuwa,exact
Sitapur,Biswan,Karaudi,2134,Biswan,89102,Karaundi,fuzzy
Sitapur,Biswan,Balpur,2134,Biswan,89064,Balpur,exact
Sitapur,Biswan,Moizuddinpur,2134,Biswan,89120,Moijuddinpur,fuzzy
Sitapur,Biswan,Kotara,2134,Biswan,89107,Kotra,fuzzy
Sitapur,Biswan,Gurera,2134,Biswan,89087,Gurera,exact
Sitapur,Biswan,Budhanapur,2134,Biswan,89081,Budhanpur,fuzzy
Sitapur,Biswan,Nakara,2134,Biswan,89121,Nakara,exact
Sitapur,Biswan,Saraaiyan Maafi,2134,Biswan,89139,Saraiya Mafi,fuzzy
Sitapur,Biswan,Hawtpur,2134,Biswan,89088,Haibatpur,fuzzy
Sitapur,Biswan,Viesenda,2134,Biswan,89078,Bisenda,fuzzy
Sitapur,Biswan,Pipari Beni Singh,2134,Biswan,89127,Pipri Beni Singh,fuzzy
Sitapur,Biswan,Manpur,2134,Biswan,89117,Manpur,exact
Sitapur,Biswan,Puravadasapur,2134,Biswan,89132,Purwa Dasapur,fuzzy
Sitapur,Biswan,Sarbahanpur,2134,Biswan,89141,Sarvahanpur,fuzzy
Sitapur,Biswan,parsehra,2134,Biswan,89124,Parsehra,exact
Sitapur,Biswan,Katia,2134,Biswan,89104,Katiya,fuzzy
Sitapur,Biswan,Amberpur,2134,Biswan,89060,Ambarpur,fuzzy
Sitapur,Biswan,Belwa Bahadurpur,2134,Biswan,89070,Belwa Bahadurpur,exact
Sitapur,Biswan,Salempur,2134,Biswan,89137,Salempur,exact
Sitapur,Biswan,Kaimhara Khurd,2134,Biswan,89097,Kaimahra Khurd,fuzzy
Sitapur,Biswan,Banni Kharaila,2134,Biswan,89067,Banni Kharaila,exact
Sitapur,Biswan,Bhudkudi,2134,Biswan,89077,Bhurkuri,fuzzy
Sitapur,Biswan,Kamaapur,2134,Biswan,89099,Kamapur,fuzzy
Sitapur,Biswan,Shankarour Tyaula,2134,Biswan,89145,Shankarpur Tewla,fuzzy
Sitapur,Biswan,Mahamadpur,2134,Biswan,89112,Mahamdapur,fuzzy
Sitapur,Biswan,Sarayan,2134,Biswan,271327,Sirsaraiyan,fuzzy
Sitapur,Biswan,Ramkund,2134,Biswan,89135,Ramkund,exact
Sitapur,Biswan,Kutubpur,2134,Biswan,89108,Kutubpur,exact
Sitapur,Biswan,Bhoilakala,2134,Biswan,89076,Bhuila Kalan,fuzzy
Sitapur,Biswan,Majhigawan Kala,2134,Biswan,89114,Majhigawan Kala,exact
Sitapur,Biswan,Pedra,2134,Biswan,89125,Pendra,fuzzy
Sitapur,Biswan,Shah Jalalpur,2134,Biswan,89143,Shahjalalpur,fuzzy
Sitapur,Biswan,Hasanapur,2134,Biswan,89090,Hasanapur,exact
Sitapur,Biswan,Bhira,2134,Biswan,89074,Bheera,fuzzy
Sitapur,Biswan,Kanduni,2134,Biswan,89101,Kanduni,exact
Sitapur,Biswan,Hariharpur Jamarkha,2134,Biswan,89089,Hariharpur Jamarkha,exact
Sitapur,Biswan,Majhigawa Khurd,2134,Biswan,89115,Majhigawan Khurd,fuzzy
Sitapur,Biswan,Jahangirabad,2134,Biswan,89092,Jahangirabad,exact
Sitapur,Biswan,Basudha,2134,Biswan,89069,Basudaha,fuzzy
Sitapur,Biswan,Godhni Saria,2134,Biswan,89086,Godhani Saraiya,fuzzy
Sitapur,Biswan,Bajhera,2134,Biswan,89062,Bajehra,fuzzy
Sitapur,Biswan,punjikhoda,2134,Biswan,89129,Punji Khera,fuzzy
Sitapur,Biswan,Piparakhurd,2134,Biswan,89126,Pipra Khurd,fuzzy
Sitapur,Biswan,Lalpur,2134,Biswan,89109,Lalpur,exact
Sitapur,Biswan,Nipaniya Mafi,2134,Biswan,89123,Nipaniya Mafi,exact
Sitapur,Biswan,Saraayaan Mirzapur,2134,Biswan,89140,Saraiya Mirzapur,fuzzy
Sitapur,Biswan,Karimpanaha,2134,Biswan,89103,Karim Panah,fuzzy
Sitapur,Biswan,Benipur,2134,Biswan,89071,Benipur,exact
Sitapur,Machhrehta,Baniyaumau,2140,Machhrehta,89489,Baniyamau,fuzzy
Sitapur,Machhrehta,Fatehnagar,2140,Machhrehta,89504,Fattenagar,fuzzy
Sitapur,Machhrehta,Belandapur,2140,Machhrehta,89492,Belandapur,exact
Sitapur,Machhrehta,Fattehpur,2140,Machhrehta,89503,Fatehpur,fuzzy
Sitapur,Machhrehta,Sisenndi,2140,Machhrehta,89548,Sisendi,fuzzy
Sitapur,Machhrehta,Garhi,2140,Machhrehta,89507,Garhi,exact
Sitapur,Machhrehta,Umrapur,2140,Machhrehta,89550,Umrapur,exact
Sitapur,Machhrehta,Senpur,2140,Machhrehta,89547,Senpur,exact
Sitapur,Machhrehta,Rajagaon,2140,Machhrehta,89539,Rajagaon,exact
Sitapur,Machhrehta,Haripalpur,2140,Machhrehta,89511,Haripalpur,exact
Sitapur,Machhrehta,Lalpur,2140,Machhrehta,89523,Lalpur,exact
Sitapur,Machhrehta,Newadakalan,2140,Machhrehta,89532,Newada Kala,fuzzy
Sitapur,Machhrehta,Ramuapur,2140,Machhrehta,89544,Ramuwapur,fuzzy
Sitapur,Machhrehta,Mirchaudi,2140,Machhrehta,89529,Mirchauri,fuzzy
Sitapur,Machhrehta,Bijuwamau,2140,Machhrehta,89497,Bijuamau,fuzzy
Sitapur,Machhrehta,Bihatbiram,2140,Machhrehta,89496,Bihat Biram,fuzzy
Sitapur,Machhrehta,Bareapara,2140,Machhrehta,89490,Barepara,fuzzy
Sitapur,Machhrehta,Firozpur,2140,Machhrehta,89505,Firozpur,exact
Sitapur,Machhrehta,Jatpurwa,2140,Machhrehta,89515,Jatpurwa,exact
Sitapur,Machhrehta,Adilpur,2140,Machhrehta,89485,Adilpur,exact
Sitapur,Machhrehta,Mirzapur Dakshini,2140,Machhrehta,89530,Mirzapur Daxini,fuzzy
Sitapur,Machhrehta,Bhelawan,2140,Machhrehta,89494,Bhelawan,exact
Sitapur,Machhrehta,Madhavpur,2140,Machhrehta,89528,Madhwapur,fuzzy
Sitapur,Machhrehta,Lohangpur,2140,Machhrehta,89525,Lohangpur,exact
Sitapur,Machhrehta,Godda,2140,Machhrehta,89509,Gonda,fuzzy
Sitapur,Machhrehta,Nidhuwmau,2140,Machhrehta,89533,Nighuamau,fuzzy
Sitapur,Machhrehta,Paudawar,2140,Machhrehta,89537,Paudabar,fuzzy
Sitapur,Machhrehta,Madar,2140,Machhrehta,89527,Madar,exact
Sitapur,Machhrehta,Bhadebhar,2140,Machhrehta,89493,Bhadebhar,exact
Sitapur,Machhrehta,Dhakhiya,2140,Machhrehta,89501,Dhakhiya,exact
Sitapur,Machhrehta,Anogi,2140,Machhrehta,89486,Anogi,exact
Sitapur,Machhrehta,Kakori,2140,Machhrehta,89516,Kakori,exact
Sitapur,Machhrehta,Gujrehata,2140,Machhrehta,89510,Gujrehta,fuzzy
Sitapur,Machhrehta,Uttharthok,2140,Machhrehta,89551,Uttarthok,fuzzy
Sitapur,Machhrehta,Lauli,2140,Machhrehta,89524,Lauli,exact
Sitapur,Machhrehta,Sadila,2140,Machhrehta,89546,Sarila,fuzzy
Sitapur,Machhrehta,Barsandhiya,2140,Machhrehta,89491,Barsandhiya,exact
Sitapur,Machhrehta,Paidapur,2140,Machhrehta,89535,Paidapur,exact
Sitapur,Machhrehta,Rajpur Pratap,2140,Machhrehta,89541,Rajpur Pratap,exact
Sitapur,Machhrehta,Gauriya,2140,Machhrehta,89508,Gauriya,exact
Sitapur,Machhrehta,Machhrehta,2140,Machhrehta,89526,Machhrehta,exact
Sitapur,Machhrehta,Hirapur,2140,Machhrehta,89513,Herapur,fuzzy
Sitapur,Machhrehta,Bahoranpur,2140,Machhrehta,89488,Bahoranpur,exact
Sitapur,Machhrehta,Peryakodar,2140,Machhrehta,89538,Piriya Kodar,fuzzy
Sitapur,Machhrehta,Mirzapur Uttari,2140,Machhrehta,89531,Mirzapur Uttari,exact
Sitapur,Machhrehta,Rajepara,2140,Machhrehta,89540,Rajepara,exact
Sitapur,Machhrehta,Kesara,2140,Machhrehta,89519,Kesra,fuzzy
Sitapur,Machhrehta,Badrawan,2140,Machhrehta,89487,Badrawan,exact
Sitapur,Machhrehta,Ralamau,2140,Machhrehta,89542,Ralamau,exact
Sitapur,Machhrehta,Rampur,2140,Machhrehta,89543,Rampur,exact
Sitapur,Machhrehta,Dengara,2140,Machhrehta,89500,Dengara,exact
Sitapur,Machhrehta,Kodri,2140,Machhrehta,89521,Kondari,fuzzy
Sitapur,Machhrehta,Dhavarpara,2140,Machhrehta,89502,Dhawarpara,fuzzy
Sitapur,Machhrehta,Katia,2140,Machhrehta,89518,Katiya,fuzzy
Sitapur,Machhrehta,Kinhauti,2140,Machhrehta,89520,Kinhauti,exact
Sitapur,Machhrehta,Jalepara,2140,Machhrehta,89514,Jalepara,exact
Sitapur,Machhrehta,Dadevara,2140,Machhrehta,89499,Dadevra,fuzzy
Sitapur,Machhrehta,Parsada,2140,Machhrehta,89536,Parsada,exact
Sitapur,Machhrehta,Sakrara,2140,Machhrehta,89545,Sakrara,exact
Sitapur,Machhrehta,Surajanapur,2140,Machhrehta,89549,Surjanpur,fuzzy
Sitapur,Machhrehta,Chitarehta,2140,Machhrehta,89498,Chitrehta,fuzzy
Sitapur,Machhrehta,Kanduwapur,2140,Machhrehta,89517,Kanduwapur,exact
Sitapur,Kasmanda,Unchakhera Ajay,2137,Kasmanda,89359,Unchakhera Ajai,fuzzy
Sitapur,Kasmanda,Chaudiyaa,2137,Kasmanda,89308,Chauriya,fuzzy
Sitapur,Kasmanda,Bilariyya,2137,Kasmanda,89307,Bilariya,fuzzy
Sitapur,Kasmanda,Bhandia,2137,Kasmanda,89305,Bhandiya,fuzzy
Sitapur,Kasmanda,Rehua,2137,Kasmanda,89348,Rehuwa,fuzzy
Sitapur,Kasmanda,Mahotepur,2137,Kasmanda,89338,Mahottepur,fuzzy
Sitapur,Kasmanda,Kalyanpur,2137,Kasmanda,89329,Kalyanpur,exact
Sitapur,Kasmanda,Bhitauli,2137,Kasmanda,89306,Bhithauli,fuzzy
Sitapur,Kasmanda,Phoolpur,2137,Kasmanda,89346,Phoolpur,exact
Sitapur,Kasmanda,Dobha,2137,Kasmanda,89315,Dobha,exact
Sitapur,Kasmanda,Maholi,2137,Kasmanda,89337,Maholi,exact
Sitapur,Kasmanda,Behra Baikunthpur,2137,Kasmanda,89304,Behda Baikunthpur,fuzzy
Sitapur,Kasmanda,Hardi,2137,Kasmanda,89320,Hardi,exact
Sitapur,Kasmanda,Vikrampur,2137,Kasmanda,89362,Vikrampur,exact
Sitapur,Kasmanda,Bambhaura,2137,Kasmanda,89299,Bambhaura,exact
Sitapur,Kasmanda,Dariapur,2137,Kasmanda,89313,Dariyapur,fuzzy
Sitapur,Kasmanda,Hamirpur,2137,Kasmanda,89319,Hamirpur,exact
Sitapur,Kasmanda,Patarakala,2137,Kasmanda,89344,Patara Kalan,fuzzy
Sitapur,Kasmanda,Thanapatti,2137,Kasmanda,89358,Thanapatti,exact
Sitapur,Kasmanda,Jaitanpur,2137,Kasmanda,89325,Jaitanpur,exact
Sitapur,Kasmanda,Pirnagar,2137,Kasmanda,89345,Peernagar,fuzzy
Sitapur,Kasmanda,Bahrimoo,2137,Kasmanda,89297,Bahrimau,fuzzy
Sitapur,Kasmanda,Hariharpur,2137,Kasmanda,89321,Hariharpur,exact
Sitapur,Kasmanda,Jairampur,2137,Kasmanda,89324,Jairampur,exact
Sitapur,Kasmanda,Mangupur,2137,Kasmanda,89339,Mangupur,exact
Sitapur,Kasmanda,Ganeshpur,2137,Kasmanda,89317,Ganeshpur,exact
Sitapur,Kasmanda,Manpara,2137,Kasmanda,89340,Manpara,exact
Sitapur,Kasmanda,Uchakhera Kala,2137,Kasmanda,89360,Unchakhera Kala,fuzzy
Sitapur,Kasmanda,Kanhamau,2137,Kasmanda,89330,Kanhamau,exact
Sitapur,Kasmanda,Sita Rasoi,2137,Kasmanda,89354,Sitarasoi,fuzzy
Sitapur,Kasmanda,Purnanpur,2137,Kasmanda,89347,Puranpur,fuzzy
Sitapur,Kasmanda,Sarwa Jalalpur,2137,Kasmanda,89353,Sarwa Jalalpur,exact
Sitapur,Kasmanda,Dahaawa,2137,Kasmanda,89312,Dahawa,fuzzy
Sitapur,Kasmanda,Dahaiya,2137,Kasmanda,89311,Dahaiya,exact
Sitapur,Kasmanda,Kaima,2137,Kasmanda,89328,Kaima,exact
Sitapur,Kasmanda,Andhana,2137,Kasmanda,89295,Andhana,exact
Sitapur,Kasmanda,Chajan,2137,Kasmanda,89309,Chhajan,fuzzy
Sitapur,Kasmanda,Basidih,2137,Kasmanda,89302,Basaideeh,fuzzy
Sitapur,Kasmanda,Reuri,2137,Kasmanda,89349,Reuri,exact
Sitapur,Kasmanda,Sujaulia,2137,Kasmanda,89355,Sujauliya,fuzzy
Sitapur,Kasmanda,Paisia,2137,Kasmanda,89343,Paisiya,fuzzy
Sitapur,Kasmanda,Basantpur,2137,Kasmanda,89303,Basantapur,fuzzy
Sitapur,Kasmanda,Kasmanda,2137,Kasmanda,89331,Kasmanda,exact
Sitapur,Kasmanda,Koknamon,2137,Kasmanda,89334,Koknamau,fuzzy
Sitapur,Kasmanda,JyOtishaah AalamPur,2137,Kasmanda,89327,Jyotishah Alampur,fuzzy
Sitapur,Kasmanda,Lalwa,2137,Kasmanda,89335,Lalwa,exact
Sitapur,Kasmanda,Ghadik Karaudi,2137,Kasmanda,89318,Garhi Karaundi,fuzzy
Sitapur,Kasmanda,Jagdishpur,2137,Kasmanda,89323,Jagdishpur,exact
Sitapur,Kasmanda,Khurdha,2137,Kasmanda,89333,Khurda,fuzzy
Sitapur,Kasmanda,Saraiya Baldevsingh,2137,Kasmanda,89351,Saraiya Baldev Singh,fuzzy
Sitapur,Kasmanda,Judaora,2137,Kasmanda,89326,Jodaura,fuzzy
Sitapur,Kasmanda,Barethi,2137,Kasmanda,89301,Barethi,exact
Sitapur,Kasmanda,Nyoraipur,2137,Kasmanda,89342,Neorajpur,fuzzy
Sitapur,Kasmanda,Ashodan,2137,Kasmanda,89296,Asodhan,fuzzy
Sitapur,Kasmanda,Mangraura,2137,Kasmanda,89336,Magraura,fuzzy
Sitapur,Kasmanda,Dularpur,2137,Kasmanda,89316,Dularpur,exact
Sitapur,Kasmanda,Baloya,2137,Kasmanda,89298,Baloiya,fuzzy
Sitapur,Kasmanda,Haraiyya,2137,Kasmanda,89322,Harraiya,fuzzy
Sitapur,Kasmanda,Sultanpur Maroof,2137,Kasmanda,89356,Sultanpur Maruf,fuzzy
Sitapur,Kasmanda,Usari,2137,Kasmanda,89361,Usari,exact
Sitapur,Kasmanda,Chharasi,2137,Kasmanda,89310,Chharasi,exact
Sitapur,Kasmanda,Dawoodpur,2137,Kasmanda,89314,Daudpur,fuzzy
Sitapur,Pahala,Bilouli Bazar,2144,Pahala,89753,Bilauli Bazar,fuzzy
Sitapur,Pahala,Sansarpur,2144,Pahala,89799,Sansarpur,exact
Sitapur,Pahala,Kesharipur,2144,Pahala,89773,Kesripur,fuzzy
Sitapur,Pahala,Afsaria Husenpur,2144,Pahala,89738,Afsariya Hussainpur,fuzzy
Sitapur,Pahala,Bedhora,2144,Pahala,89747,Bedhaura,fuzzy
Sitapur,Pahala,Khafa,2144,Pahala,89774,Khafa,exact
Sitapur,Pahala,Rampur Kalan,2144,Pahala,89794,Rampur Kala,fuzzy
Sitapur,Pahala,Saraiya Shankarbaks,2144,Pahala,89803,Saraiya Shankar Bux,fuzzy
Sitapur,Pahala,Manjhian,2144,Pahala,89782,Majhiya,fuzzy
Sitapur,Pahala,Malathu,2144,Pahala,89783,Malethu,fuzzy
Sitapur,Pahala,Dudhra,2144,Pahala,89760,Dudhara,fuzzy
Sitapur,Pahala,Barahi Khera,2144,Pahala,89746,Barai Khera,fuzzy
Sitapur,Pahala,Palia,2144,Pahala,89791,Paliya,fuzzy
Sitapur,Pahala,Kathai Mahimaapur,2144,Pahala,89772,Kandhai Mahimapur,fuzzy
Sitapur,Pahala,Kabara,2144,Pahala,89769,Kabra,fuzzy
Sitapur,Pahala,Dikoali,2144,Pahala,89758,Dikauli,fuzzy
Sitapur,Pahala,Sandaur,2144,Pahala,89798,Sandaur,exact
Sitapur,Pahala,Beraaspur,2144,Pahala,89749,Bersapur,fuzzy
Sitapur,Pahala,Bahatutpur,2144,Pahala,89741,Bahtootpur,fuzzy
Sitapur,Pahala,Semra,2144,Pahala,89804,Semra,exact
Sitapur,Pahala,Bhardar,2144,Pahala,89751,Bharthar,fuzzy
Sitapur,Pahala,Jamunadih,2144,Pahala,89767,Jamunadih,exact
Sitapur,Pahala,Devakalia,2144,Pahala,89757,Devkaliya,fuzzy
Sitapur,Pahala,Mohammadpur Kalan,2144,Pahala,89786,Mohammadpur Kala,fuzzy
Sitapur,Pahala,Marhamat Nagar,2144,Pahala,89784,Marahmat Nagar,fuzzy
Sitapur,Pahala,Ashrafpur Rajasahb,2144,Pahala,89740,Ashrafpur,fuzzy
Sitapur,Pahala,Mehram ao,2144,Pahala,89785,Mehramau,fuzzy
Sitapur,Pahala,Guloli,2144,Pahala,89764,Gulauli,fuzzy
Sitapur,Pahala,Bhamobari,2144,Pahala,89744,Bambhauri,fuzzy
Sitapur,Pahala,Firozpur,2144,Pahala,89761,Firozpur,exact
Sitapur,Pahala,Sadrawan,2144,Pahala,89796,Sadrawan,exact
Sitapur,Pahala,Saraiyan Baldeosingh,2144,Pahala,89800,Saraiya Baldev Singh,fuzzy
Sitapur,Pahala,Dariapur,2144,Pahala,89756,Dariyapur,fuzzy
Sitapur,Pahala,Tur Sena,2144,Pahala,89808,Tursena,fuzzy
Sitapur,Pahala,Benhara Birbal,2144,Pahala,89745,Banehra Birbal,fuzzy
Sitapur,Pahala,Nyamatpur Labarha,2144,Pahala,89789,Nayamatpur Labraha,fuzzy
Sitapur,Pahala,Kandaura,2144,Pahala,89771,Kandaura,exact
Sitapur,Pahala,Delhi Agra,2144,Pahala,89759,DILLI Agra,fuzzy
Sitapur,Pahala,Behma,2144,Pahala,89748,Behma,exact
Sitapur,Pahala,Naya Gaon,2144,Pahala,89788,Nayagaon,fuzzy
Sitapur,Pahala,Akbarpur,2144,Pahala,89739,Akbapur,fuzzy
Sitapur,Pahala,Suddupur,2144,Pahala,89795,Saddupur,fuzzy
Sitapur,Pahala,Saraaiyan Mahipat Singh,2144,Pahala,89802,Saraiya Mahipat Singh,fuzzy
Sitapur,Pahala,Kanchanpur mahariya,2144,Pahala,89770,Kanchanpur Mahariya,exact
Sitapur,Pahala,Husainpur,2144,Pahala,89765,Hussainpur,fuzzy
Sitapur,Pahala,Bhagwantpur,2144,Pahala,89750,Bhagwantpur,exact
Sitapur,Pahala,Dhaila,2144,Pahala,89763,Ghaila,fuzzy
Sitapur,Pahala,Jasmanda,2144,Pahala,89768,Jasmanda,exact
Sitapur,Pahala,Saraiyan Kadipur,2144,Pahala,89801,Saraiya Kadipur,fuzzy
Sitapur,Pahala,Muradabad,2144,Pahala,89787,Musaidabad,fuzzy
Sitapur,Pahala,Korar,2144,Pahala,89778,Korar,exact
Sitapur,Pahala,Karauli,2144,Pahala,89779,Korauli,fuzzy
Sitapur,Pahala,Raipur,2144,Pahala,89793,Raipur,exact
Sitapur,Pahala,Lāodhurā Rājā Sāhab,2144,Pahala,89781,Lodhaura Raja Sahab,fuzzy
Sitapur,Pahala,Wazid Nagar,2144,Pahala,89809,Wajid Nagar,fuzzy
Sitapur,Pahala,Sair,2144,Pahala,89797,Sair,exact
Sitapur,Pahala,Smasabad,2144,Pahala,89805,Shamsabad,fuzzy
Sitapur,Pahala,Bajhera,2144,Pahala,89742,Bajehra,fuzzy
Sitapur,Pahala,Sultanpur,2144,Pahala,89807,Sultanpur,exact
Sitapur,Pahala,Bilauli Naankaari,2144,Pahala,89754,Bilauli Nankari,fuzzy
